ObjectId,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow
1442,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Museum of Fine Arts,place-mfa,1148,58,77,15,1,84
1443,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Mission Park,place-mispk,256,30,77,3,0,12
1444,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Newton Highlands,place-newtn,125,15,77,2,0,17
1445,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Newton Centre,place-newto,167,0,77,2,0,20
1446,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,North Station,place-north,3542,20719,77,46,269,175
1447,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Northeastern University,place-nuniv,1650,176,77,21,2,104
1448,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Park Street,place-pktrm,58389,75202,77,758,977,2218
1449,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Pleasant Street,place-plsgr,1506,44,77,20,1,88
1450,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Prudential,place-prmnl,13645,544,77,177,7,406
1451,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Riverside,place-river,258,0,77,3,0,3
1452,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Reservoir,place-rsmnl,47,52,77,1,1,21
1453,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Riverway,place-rvrwy,349,14,77,5,0,9
1454,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Saint Mary Street,place-smary,1120,78,77,15,1,66
1455,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,South Street,place-sougr,123,250,77,2,3,2
1456,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Science Park,place-spmnl,212,2243,77,3,29,148
1457,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Sutherland Road,place-sthld,304,25,77,4,0,14
1458,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Saint Paul Street,place-stplb,876,69,77,11,1,99
1459,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Saint Paul Street,place-stpul,272,17,77,4,0,50
1460,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Summit Ave.,place-sumav,281,29,77,4,0,23
1461,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Symphony,place-symcl,10603,409,77,138,5,236
1462,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Tappan Street,place-tapst,397,5,77,5,0,9
4138,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Airport,place-aport,20984,5968,77,273,78,1715
4153,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Aquarium,place-aqucl,98,14693,77,1,191,1959
4158,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Beachmont,place-bmmnl,19322,200,77,251,3,1051
4159,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Bowdoin,place-bomnl,0,14382,77,0,187,0
4160,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Government Center,place-gover,5,58668,77,0,762,187
4161,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Maverick,place-mvbcl,36962,3584,77,480,47,2149
4162,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Orient Heights,place-orhte,23373,481,77,304,6,1402
4163,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Revere Beach,place-rbmnl,19335,1025,77,251,13,803
4164,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Suffolk Downs,place-sdmnl,4232,132,77,55,2,1105
4165,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,State Street,place-state,125,77933,77,2,1012,949
4166,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wood Island,place-wimnl,10064,966,77,131,13,1520
4167,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wonderland,place-wondl,43532,0,77,565,0,565
4168,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Airport,place-aport,42753,8088,77,555,105,2849
4169,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Aquarium,place-aqucl,1384,25000,77,18,325,3474
4170,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Beachmont,place-bmmnl,30137,346,77,391,4,1582
4171,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Bowdoin,place-bomnl,0,26459,77,0,344,0
4172,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Government Center,place-gover,59,88254,77,1,1146,344
4173,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Maverick,place-mvbcl,78558,6824,77,1020,89,3780
4174,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Orient Heights,place-orhte,40698,1140,77,529,15,2219
4175,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Revere Beach,place-rbmnl,28633,1619,77,372,21,1195
4176,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Suffolk Downs,place-sdmnl,9713,220,77,126,3,1705
4177,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,245,153072,77,3,1988,1489
4178,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wood Island,place-wimnl,15772,1920,77,205,25,2399
4179,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wonderland,place-wondl,64990,0,77,844,0,844
4180,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Airport,place-aport,132003,14894,77,1714,193,8548
4181,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Aquarium,place-aqucl,6562,123599,77,85,1605,10018
4182,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Beachmont,place-bmmnl,101209,1651,77,1314,21,4666
4183,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Bowdoin,place-bomnl,0,68906,77,0,895,0
4184,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Government Center,place-gover,307,272100,77,4,3534,895
4185,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Maverick,place-mvbcl,248779,18527,77,3231,241,11538
4186,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Orient Heights,place-orhte,127401,1905,77,1655,25,6517
4187,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Revere Beach,place-rbmnl,67738,3431,77,880,45,3373
4188,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Suffolk Downs,place-sdmnl,17574,549,77,228,7,4888
4190,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,1222,431938,77,16,5610,4425
4191,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Wood Island,place-wimnl,43392,4135,77,564,54,7027
4192,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Wonderland,place-wondl,195448,0,77,2538,0,2538
4193,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Airport,place-aport,115809,24723,77,1504,321,5434
4194,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Aquarium,place-aqucl,12014,72747,77,156,945,6826
4195,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Beachmont,place-bmmnl,52650,3183,77,684,41,2783
4196,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Bowdoin,place-bomnl,0,35970,77,0,467,0
4197,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Government Center,place-gover,409,211476,77,5,2746,467
4198,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Maverick,place-mvbcl,198941,31011,77,2584,403,7615
4199,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Orient Heights,place-orhte,75206,3693,77,977,48,3882
4200,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Revere Beach,place-rbmnl,60226,4192,77,782,54,2140
4401,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Malden Center,place-mlmnl,77651,556,77,1008,7,2007
4402,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,34469,31391,77,448,408,3213
4403,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Oak Grove,place-ogmnl,77406,0,77,1005,0,1005
4404,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,2416,17910,77,31,233,497
4405,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,4109,49202,77,53,639,698
4406,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Stony Brook,place-sbmnl,625,2714,77,8,35,443
4407,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,74268,35993,77,965,467,3733
4408,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Sullivan Square,place-sull,43555,7026,77,566,91,3183
4409,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Tufts Medical Center,place-tumnl,2838,36291,77,37,471,2073
4410,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wellington,place-welln,51516,2484,77,669,32,2643
4411,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Assembly,place-astao,50131,11300,77,651,147,10753
4412,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Back Bay,place-bbsta,28524,321387,77,370,4174,3630
4413,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Community College,place-ccmnl,39408,42263,77,512,549,12376
4414,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,44953,6741,77,584,88,2608
4415,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Airport,place-aport,2197,13372,77,29,174,262
4416,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Suffolk Downs,place-sdmnl,14051,901,77,182,12,2954
4417,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Malden Center,place-mlmnl,28392,2679,77,369,35,512
4419,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Beachmont,place-bmmnl,2796,104215,77,36,1353,3740
4420,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Wood Island,place-wimnl,2668,590,77,35,8,220
4421,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chinatown,place-chncl,8350,77128,77,108,1002,8632
4422,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,137536,407654,77,1786,5294,9525
4423,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,0,67217,77,0,873,0
4424,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Green Street,place-grnst,1838,15346,77,24,199,873
4425,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,44711,70020,77,581,909,13062
4426,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,12013,22365,77,156,290,1157
4427,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Massachusetts Ave.,place-masta,10788,54843,77,140,712,3058
4428,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,350889,5757,77,4557,75,7671
4429,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,177412,99323,77,2304,1290,13390
4430,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Oak Grove,place-ogmnl,245542,0,77,3189,0,3189
4431,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Roxbury Crossing,place-rcmnl,7160,38759,77,93,503,1292
4432,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,10854,115261,77,141,1497,1702
4433,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,3153,11529,77,41,150,1048
4434,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,175249,177453,77,2276,2305,13033
4435,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,146989,19164,77,1909,249,12413
4436,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,13662,105939,77,177,1376,7433
4437,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Wellington,place-welln,203678,5178,77,2645,67,10249
4438,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Assembly,place-astao,50152,12497,77,651,162,6912
4439,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Back Bay,place-bbsta,44882,196316,77,583,2550,5224
4440,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Community College,place-ccmnl,79164,42423,77,1028,551,8966
4441,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chinatown,place-chncl,26403,89754,77,343,1166,7843
4442,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,187550,311011,77,2436,4039,8666
4443,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Forest Hills,place-forhl,0,115722,77,0,1503,0
4444,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,2836,27458,77,37,357,1503
4445,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,74170,65158,77,963,846,9707
4446,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,10240,48238,77,133,626,2172
4447,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Massachusetts Ave.,place-masta,20876,74331,77,271,965,4530
4448,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Malden Center,place-mlmnl,269284,13985,77,3497,182,4711
4449,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Station,place-north,111916,63924,77,1453,830,9590
4450,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Oak Grove,place-ogmnl,107467,0,77,1396,0,1396
4451,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Roxbury Crossing,place-rcmnl,15668,43639,77,203,567,2666
4452,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Ruggles,place-rugg,21737,137311,77,282,1783,3029
4453,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,2579,29513,77,33,383,1823
4454,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,State Street,place-state,158125,114829,77,2054,1491,10269
4455,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,137129,15708,77,1781,204,8489
4456,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,29941,80133,77,389,1041,7191
4457,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,138695,6866,77,1801,89,6423
4458,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Aquarium,place-aqucl,2709,1518,77,35,20,525
4459,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,North Station,place-north,63661,23148,77,827,301,2834
4460,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Bowdoin,place-bomnl,81428,0,77,1058,0,1058
4461,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,62499,100421,77,812,1304,5252
4462,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Beachmont,place-bmmnl,588,2130,77,8,28,117
4464,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Wonderland,place-wondl,5465,0,77,71,0,71
4465,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_09,NIGHT,Airport,place-aport,2453,317,77,32,4,57
4466,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,State Street,place-state,2983,281531,77,39,3656,3208
4467,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_09,NIGHT,Aquarium,place-aqucl,514,373,77,7,5,66
4468,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wood Island,place-wimnl,31036,2674,77,403,35,4251
4469,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,63835,15822,77,829,205,4060
4470,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Oak Grove,place-ogmnl,13715,0,77,178,0,178
4471,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_09,NIGHT,Beachmont,place-bmmnl,279,197,77,4,3,22
4473,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Bowdoin,place-bomnl,1340,0,77,17,0,17
4474,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Government Center,place-gover,331699,5060,77,4308,66,5300
4475,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wonderland,place-wondl,108776,0,77,1413,0,1413
4476,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,23066,30159,77,300,392,5866
4477,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Roxbury Crossing,place-rcmnl,14133,41070,77,184,533,4383
4478,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_09,NIGHT,Bowdoin,place-bomnl,0,125,77,0,2,0
4480,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Government Center,place-gover,14837,38,77,193,0,210
4481,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Maverick,place-mvbcl,30186,270324,77,392,3511,8423
4482,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Airport,place-aport,78869,14038,77,1024,182,2940
4483,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,170509,163089,77,2214,2118,5959
4484,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Ruggles,place-rugg,38026,71213,77,494,925,4733
4485,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_09,NIGHT,Government Center,place-gover,10,2577,77,0,33,2
4487,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Maverick,place-mvbcl,6192,15250,77,80,198,407
4488,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Orient Heights,place-orhte,6184,95181,77,80,1236,5325
4489,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Revere Beach,place-rbmnl,1217,73848,77,16,959,2796
4490,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Suffolk Downs,place-sdmnl,704,21353,77,9,277,5057
4491,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,State Street,place-state,396386,18276,77,5148,237,10210
4492,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Wood Island,place-wimnl,4318,42063,77,56,546,6481
4493,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Wonderland,place-wondl,0,215328,77,0,2796,0
4494,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Airport,place-aport,26725,86940,77,347,1129,3722
4495,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Aquarium,place-aqucl,65194,5522,77,847,72,6579
4496,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Beachmont,place-bmmnl,2135,51679,77,28,671,1946
4497,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Bowdoin,place-bomnl,25576,0,77,332,0,332
4498,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Government Center,place-gover,217970,1448,77,2831,19,3144
4499,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Maverick,place-mvbcl,21858,181596,77,284,2358,4504
4500,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Orient Heights,place-orhte,3712,55175,77,48,717,2726
4501,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Revere Beach,place-rbmnl,635,53291,77,8,692,1262
4502,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Suffolk Downs,place-sdmnl,373,10875,77,5,141,2589
4503,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,State Street,place-state,208999,4216,77,2714,55,5804
4504,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Wood Island,place-wimnl,2391,27642,77,31,359,3394
4505,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Wonderland,place-wondl,0,97184,77,0,1262,0
4506,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Airport,place-aport,21548,53418,77,280,694,1991
4507,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Aquarium,place-aqucl,37626,1593,77,489,21,3639
4508,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Beachmont,place-bmmnl,567,27807,77,7,361,991
4509,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Bowdoin,place-bomnl,12155,0,77,158,0,158
4510,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Government Center,place-gover,146824,356,77,1907,5,2060
4511,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Maverick,place-mvbcl,6733,101749,77,87,1321,2405
4512,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Orient Heights,place-orhte,1443,28813,77,19,374,1413
4513,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Revere Beach,place-rbmnl,264,38735,77,3,503,492
4514,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Suffolk Downs,place-sdmnl,221,5452,77,3,71,1345
4515,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,State Street,place-state,86619,1095,77,1125,14,3171
4516,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Wood Island,place-wimnl,1618,18747,77,21,243,1768
4517,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Wonderland,place-wondl,0,37852,77,0,492,0
4518,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Airport,place-aport,5118,12023,77,66,156,408
4519,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Aquarium,place-aqucl,7922,173,77,103,2,765
4520,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Beachmont,place-bmmnl,54,6378,77,1,83,180
4521,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Bowdoin,place-bomnl,1217,0,77,16,0,16
4522,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Government Center,place-gover,31395,38,77,408,0,423
4523,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Maverick,place-mvbcl,1789,22351,77,23,290,498
